744110B;DEL SOL, AGREGAR.
820100A;DEL SOL, AGREGAR.
744160A;DEL SOL, AGREGAR.
820120A;DEL SOL, AGREGAR.
015120C;DEL SOL, AGREGAR.
822140A;DEL SOL, AGREGAR.
821140A;DEL SOL, AGREGAR.
831004;MOLDURA DEL PARABRISAS DEFORMADA - QUITAR EL LABIO INTERNO TOTALMENTE,
914401;TAPA DEL MALETERO, SUPERIOR - RECUBRIMIENTO PLENO.
917401;TAPA DEL MALETERO, SUPERIOR - RECUBRIMIENTO PLENO.
917901;TAPA DEL MALETERO,  SUPERIOR - REPINTAR.
917402;TAPA DEL MALETERO, INFERIOR - RECUBRIMIENTO PLENO.
917902;TAPA DEL MALETERO, INFERIOR - REPINTAR.
917400;TAPA DEL MALETERO, TODAS - RECUBRIMIENTO PLENO.
917900;TAPA DEL MALETERO, TODAS - REPINTAR.
917800;TAPA DEL MALETERO, TODAS - PULIR.
0191B6;UNIDAD DE LA LUZ DE DÍAS EN RODAJE - SUSTITUIR.
1181M5;PROYECTO DE REGISTRADOR DE DATOS – INSTALAR LA BATERÍA DE REPUESTO IMA
1255B5;PROJECT DE REGISTRADOR DE DATOS – RECOLECTAR DATOS DE LA BATERÍA, UTILIZANDO EL HDS
1211AQ;PROYECTO DE REGISTRADOR DE DATOS (CONJUNTO DE PIEZAS EN BUENAS CONDICIONES) – INSTALAR IMA
1201A2;VÁLVULA DE VERIFICACIÓN DEL AMORTIGUADOR DE CIERRE - SUSTITUIR
8411A3;AISLADOR DEL PANEL DE INSTRUMENTOS/ANTEPARO - SUSTITUIR.
7371D4;CABLEADO DEL PANEL DE INSTRUMENTOS - SUSTITUIR. INCLUIR: AIRE ACONDICIONADO.
8411Q7;EL PANEL LATERAL DEL PANEL DE INSTRUMENTOS SE AFLOJA O SE FIJA DE FORMA INSUFICIENTE - SUSTITUIR
841156;La cubierta de la Cerradura del Compartimiento del Panel de Instrumentos se Abre. Susstituir el
841164;CERRADURA DEL COMPARTIMIENTO DEL PANEL DE INSTRUMENTOS - SUSTITUIR.
841162;COMPARTIMIENTO DEL PANEL DE INSTRUMENTOS - SUSTITUIR.
841040;BOLETÍN DE BURBUJAS DEL PANEL DE INSTRUMENTOS.
722110;CONTROLADOR DEL INTERRUPTOR/BRILLO DEL ATENUADOR DE LA LUZ DEL TORPEDO - SUSTITUIR.
751104;SENSOR SRS DELANTERO DEL TORPEDO, CUALQUIER - SUSTITUIR.
4141A7;COJINES/AMORTIGUADORES, LOS CUATRO - SUSTITUIR.
4171C2;COJÍN /CONJUNTO AMORTIGUADOR A, AMBOS - SUSTITUIR. PARA ACTIVO
417110;COJÍN /CONJUNTO AMORTIGUADOR, TRASERO DRECHO - SUSTITUIR. AMORTIGUADOR
417105;COJÍN /CONJUNTO AMORTIGUADOR, TRASERO IZQUIERDO - SUSTITUIR. AMORTIGUADOR
417101;COJÍN /CONJUNTOS AMORTIGUADORES, AMBOS TRASEROS - SUSTITUIR. AMOTIGUADOR
4171C1;COJÍN /TRASERO DEL AMORTIGUADOR A, DERECHO - SUSTITUIR. PARA ACTIVO.
4171C0;COJÍN /TRASERO DEL AMORTIGUADOR A, IZQUIERDO - SUSTITUIR. PARA ACTIVO.
8231S3;AMORTIGUADOR, DINÁMICO DEL BAÚL/TAPA TRASERA DERECHA.
1181Q2;AMORTIGUADOR, TENSOR
1181Q3;AMORTIGUADOR, TENSOR (A)
8411R6;AMORTIGUADOR DE DESNCANZO DE BRAZO
414103;BASE DE MONTAJE DEL AMORTIGUADOR Y/O RODAMIENTO Y/O ASIENTO DEL MUELLE, IZQUIERDO.
414102;BASE DE MONTAJE DEL AMORTIGUADOR Y/O RODAMIENTO Y/O ASIENTO DEL MUELLE, AMBOS.
414104;BASE DE MONTAJE DEL AMORTIGUADOR Y/O RODAMIENTO Y/O ASIENTO DEL MUELLE,
4161B4;AMORTIGUADOR DELANTERO - SUSTITUIR.
4161B3;AMORTIGUADOR
8231G5;CILINDRO, MANDO REMOTO DEL PORTAEQUIPAJES - SUSTITUIR.
8231K2;CILINDRO, PISO DEL PORTAEQUIPAJES - SUSTITUIR.
2111B5;CILINDRO, MAESTRO DEL EMBRAGUE(DERECHO Y MANUAL)
8411N0;CILINDRO, TAPA DEL APOYACODOS - SUSTITUIR
8171D7;CONJ. DEL CILINDRO, LLAVE (B).
1101W0;CULATAS A, AMBAS - SUSTITUIR. INCLUIR: AJUSTE DE LA VÁLVULA Y
1101C3;CULATA, TRASERA, DESARMADA - SUSTITUIR.
1101E8;CULATA, CONJUNTO COMPLETO TRASERO, DESARMADA - SUSTITUIR.
1101C2;CULATA, DELANTERA, DESARMADA - SUSTITUIR.
1101E7;CULATA, CONJUNTO COMPLETO DELANTERO - SUSTITUIR. 
1101T6;CULATA, CONJUNTO COMPLETO (SOHC) - SUSTITUIR.
1101T7;CULATA, CONJUNTO COMPLETO (DOHC) - SUSTITUIR.
110110;CULATA, CONJUNTO COMPLETO - SUSTITUIR. INCLUIR: VÁLVULA
1101C4;CULATA, AMBAS, DESARMADAS - SUSTITUIR.
110120;CULATA - DESARMADA. - SUSTITUIR. INCLUIR: AJUSTE DE LA VÁLVULA
1101Q6;CULATA - DESARMADA. - SUSTITUIR. INCLUIR: AJUSTE DE LA VÁLVULA Y
1101T3;CULATA(V6) - QUITAR/INSTALACIÓN O SUSTITUIR. (1) NOTA:
1101T2;CULATA(L4) - SUSTITUIR. PARA 2008> ACCORD, CUATRO
1101W1;EMPAQUETADURA A DE LA CULATA, DELANTERA - SUSTITUIR.
1101B4;TAPÓN DE LA EXTREMIDAD DE LA CULATA (PARA QUITAR EL ÁRBOL DE LEVAS) - SUSTITUIR.
1101V9;CULATA A, DELANTERA - SUSTITUIR. INCLUIR: AJUSTE DE VÁLVULAS Y
1101U1;CULATA - SUSTITUIR.
1105A0;COMPRESIÓN DEL CILINDRO(L4) - VERIFICAR.
1105A4;COMPRESIÓN DEL CILINDRO - VERIFICAR.
1105A1;COMPRESIÓN DEL CILINDRO - VERIFICAR.
111105;BLOQUE DE CILINDROS - SUSTITUIR INCLUIR: TODO EL TRABAJO INCLUIDO EM
218151;CUERPO DE LA VÁLVULA DE LA TRANSMISIÓN CVT - SUSTITUIR.
222139;SENSOR (CUALQUIERA) DE VELOCIDAD DE LA TRANSMISIÓN CVT- SUSTITUIR.
218139;SENSOR (CUALQUIERA) DE VELOCIDAD DE LA TRANSMISIÓN CVT- SUSTITUIR.
2181A3;CARCASA DEL VOLANTE DEL MOTOR DE LA TRANSMISIÓN CVT - SUSTITUIR.
219003;TRANSMISIÓN CVT - PRUEBA DE DISPARO (INICIAR CALIBRACIÓN DEL EMBRAGUE
218138;CONJUNTO DE LA VÁLVULA DE MANDO DE ARRANQUE DEL EMBRAGUE CVT - SUSTITUIR.
218137;CONJUNTO DE LA VÁLVULA DE MANDO DEL CAMBIO DE VELOCIDAD CTV - SUSTITUIR.
218136;CONJUNTO DE LA VÁLVULA DE MANDO DE LA PRESIÓN DE LA POLEA CTV - SUSTITUIR.
000098;REEMBOLSO AL CLIENTE (REPOSICIONES 000009).
1111L0;PROGRAMA DE SEGURIDAD AL CLIENTE: FILTRO DE ACEITE DEL MOTOR CR-V - INSPECCIONAR.
111501;PROGRAMA DE SEGURIDAD AL CLIENTE: FILTRO DE ACEITE DEL MOTOR CR-V - INSPECCIONAR.
1111L1;PROGRAMA DE SEGURIDAD AL CLIENTE: FILTRO DE ACEITE DEL MOTOR CR-V -
8591C6;COJÍN, ASIENTO CENTRAL DELANTERO GIRA POR ENCIMA
044100;SOPORTE DE VASOS O PORTA CD - SUSTITUIR.
044102;LA TAPA DEL PORTAVASOS NO CERRARÁ O QUEDA ATASCADA.CUANDO CERRADA.
0441A0;"SOPORTE DE VASOS ""A"" - SUSTITUIR."
044110;SOPORTE DE VASOS - SUSTITUIR.
810010;RUIDO DE ZUMBIDO EN EL PARACHOQUES DELANTERO DEL CRX.
738180;BOTELLA DE VACÍO Y/O MANGUERA DEL MANDO DE CRUCERO - SUSTITUIR.
738140;UNIDAD DEL MANDOO DE CRUCERO - SUSTITUIR.
738125;INTERRUPTOR DEL CONTROL DE VELOCIDAD DE CRUCERO - REEMPLAZAR NOTA:  SUSTITUIR TABLERO DE INSTRUMENTOS
7381A3;INTERRUPTOR DE REGULACIÓN DEL MANDO DE CRUCERO - SUSTITUIR.
738350;MANDO DE CRUCERO CON REGULACIÓN DE VELOCIDAD CAYENDO
738130;INTERRUPTOR PRINCIPAL DEL MANDO DE CRUCERO - SUSTITUIR.
728104A;CONOZCA EL MANDO DE CRUCERO (2001 CIVIC 2-PUERTAS THRU VIN
728103A;CONOZCA EL MANDO DE CRUCERO (2001 CIVIC 2-PUERTAS THRU VIN
738170;BOMBILLA DE LA LUZ INDICADORA DEL PAINEL DELTORPEDO DEL MANDO DE CRUCERO - SUSTITUIR.
738190;VÁVULA DE VERIFICACIÓN DEL MANDO DE CRUCERO - SUSTITUIR.
738160;VÁLVULA SOLENOIDE DEL ACCIONADOR DEL MANDO DE CRUCERO - SUSTITUIR.
7381A1;CABLE DEL ACCIONADOR DEL MANDO DE CRUCERO - SUSTITUIR.
738151;CABLE DEL ACCIONADOR DEL MANDO DE CRUCERO - SUSTITUIR.
738150;ACCIONADOR DEL MANDO DE CRUCERO - SUSTITUIR.
414001;CHILLIDO O RUIDO DE TIC-TAC PROVENIENTE DEL PANEL DEL TORPEDO O DE ALGÚN SOPORTE DELANTERO
414007;CHILLIDO O RUIDO DE TIC-TAC PROVENIENTE DEL PANEL DEL TORPEDO O DE ALGÚN SOPORTE DELANTERO
812004;CHILLIDO O ESTALLO AL ACELERAR Y DESACELERAR - AGREGAR
857015;CHILLIDO DE ESTALLOS PROVENIENTES DEL PILAR-A DEL CONDUCTOR - AJUSTAR EL
211103;RUIDO DE CHILLIDOS CUANDO SE PRESIONA EL PEDAL DEL EMBRAGUE. SUSTITUIR
211303;RUIDO DE CHILLIDOS CUANDO SE PRESIONA EL PEDAL DEL EMBRAGUE. LUBRICAR
842105;Ruido de Chillidos Provenientes de la Parte Superior del Parabrisas Durante el Frío 
857301;RUIDO DE CHILLIDOS PROVENIENTES PANEL LATERAL TRASERO DERECHO - CONFIRMAR
841007;RUIDO DE CHILLIDOS PROVENIENTES DEL LADO DERECHO DEL PANEL DEL TORPEDO -
842005;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842007;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842009;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842008;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842011;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842004;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
842006;Ruido de Chillidos Provenientes del Forro del Techo, Parabrisas y/o Trasero 
813010;CHILLIDOS PROVENIENTES DE LA BASE DEL PILAR-A DERECHO - AUMENTAR EL
841008;CHILLIDO DE CLIC EN EL PAINEL DEL TORPEDO O EN EL PILAR-A - DELIZAR EL TECHO
858302;Rujidos Provenientes del Área de la Repisa. Verificar la fuente de
121133;SENSOR DE FLUCTUACIÓN DE LA VELOCIDAD DEL CIGÜEÑAL - SUSTITUIR.
111142;POLEA DEL CIGÜEÑAL - SUSTITUIR.
7371R9;CABLEADO SECUNDARIO DEL SENSOR DE POSICIÓN DEL CIGÜEÑAL - SUSTITUIR.
1211K5;SENSOR DE POSICIÓN DEL CIGÜEÑAL - SUSTITUIR.
121190;POSICIÓN (CKP) DEL CIGÜEÑAL, BORRE EL CENTRO MUERTO SUPERIOR (TDC) O 
122505;CONOZCA EL PATRÓN DE POSICIÓN(CKP)  DEL CIGÜEÑAL - MUEVA EL VEHÍCULO EN 
111145;RETÉN DE ACEITE DEL CIGÜEÑAL, EXTREMIDAD DEL VOLANTE DEL MOTOR - SUSTITUIR.
111125;CIGÜEÑAL - SUSTITUIR. NO INCLUYE: CULATA
823155;LENTES REFLECTORAS DE LA PUERTA TRASERA AGRIETADAS.
122126;CARCASA DEL FILTRO DE AIRE AGRIETADA - SUSTITUIR LA CARCASA DEL FILTRO DE AIRE Y
910455;PILAR-C, DERECHO - ACABADO PLENO. AJUSTE DEL COLOR NO PUEDE SER
910955;PILAR-C, DERECHO - REPINTAR.
910855;PILAR-C, DERECHO - PULIR.
910450;PILAR-C, IZQUIERDO - ACABADO PLENO. AJUSTE DEL COLOR NO PUEDE SER
910950;PILAR-C, IZQUIERDO - REPINTAR.
910850;PILAR-C IZQUIERDO - PULIR.
913950;PILAR-C (DERECHO) - REPINTAR.
8121B2;TOPES DEL TORPEDO, AMBOS - SUSTITUIR.
8121B0;TOPE DEL TORPEDO LADO DEL PASAJERO - SUSTITUIR.
8121B1;TOPE DEL TORPEDO LADO DEL CONDUCTOR - SUSTITUIR.
8121C8;TOPE DEL TORPEDO(A) LADO DEL PASAJERO.
8121C7;TOPE DEL TORPEDO(A) LADO DEL CONDUCTOR.
8571A6;TERMINACIÓN DEL REVESTIMIENTO LATERAL DEL TORPEDO, DERECHO - SUSTITUIR.
8571A5;TERMINACIÓN DEL REVESTIMIENTO LATERAL DEL TORPEDO, IZQUIERDO - SUSTITUIR.
8410A4;FUGA EN EL TORPEDO - SELLAR EL ÁREA DE ANTEPARO EXTERNA CON SELLADOR.
1211W0;COBERTURA, SEPARADOR DE AGUA - SUSTITUIR.
1141H0;TAPA, SALIDA DE AGUA (A)
1101B5;COBERTURA, CORREA SUPERIOR DE LA SINCRONIZACIÓN.
8231R4;TAPA, BISAGRA DE LA TAPA TRASERA (DERECHA).
8231R5;TAPA, BISAGRA DE LA TAPA TRASERA (IZQUIERDA).
8131G0;COBERTURA, BARRA SOPORTE - SUSTITUIR.
2131P9;TAPA, FILTRO
8511H6;CUBIERTA, DE RECLINACIÓN EXTERNA(A) IZQUIERDA.
8521G7;CUBIERTA, DE RECLINACIÓN EXTERNA DERECHO.
8511H5;CUBIERTA, DE RECLINACIÓN EXTERNA IZQUIERDA.
8521G6;CUBIERTA, DE RECLINACIÓN INTERNA DERECHO.
8511H4;CUBIERTA, DE RECLINACIÓN INTERNA IZQUIERDA.
8131F8;COBERTURA, DEBAJO(A) DEL TRASERO - SUSTITUIR.
8481A4;COBERTURA, DEBAJO DE LA BANDEJA TRASERA - SUSTITUIR.
8531BH;CUBIERTA, PARA LOS PIES DEL ASIENTO TRASERO (EXTERNO, DERECHO).
8531BG;CUBIERTA, PARA LOS PIES DEL ASIENTO TRASERO (EXTERNO, IZQUIERDO).
8531BF;CUBIERTA, PARA LOS PIES DEL ASIENTO TRASERO (INTERNO, IZQUIERDO).
8531Z4;COBERTURA, COJÍN DEL ASIENTO TRASERO DEBAJO DE LA BASE CENTRAL - SUSTITUIR.
8531Z3;COBERTURA, RESPALDO TRASERO(A).
8621B1;COBERTURA, RESPALDO DEL ASIENTO TRASERO LADO DEL TAPIZADO DERECHO.
8531K9;COBERTURA, APOYACODOS TRASERO DEL RESPALDO TRASERO - SUSTITUIR.
8411G6;COBERTURA, FRENO DE ESTACIONAMIENTO.
8221E6;COBERTURA, MANILLA,EXTERIOR TRASERA DERECHA - SUSTITUIR.
8191B6;COBERTURA, MANILLA EXTERIOR DELANTERA DERECHA - SUSTITUIR.
8211E8;COBERTURA, MANILLA EXTERIOR TRASERA IZQUIERDA - SUSTITUIR.
8181C1;COBERTURA, MANILLA EXTERIOR DELANTERA IZQUIERDA - SUSTITUIR.
2181C5;COBERTURA, CARCASA(CVT) EXTERNA - SUSTITUIR.
8201C9;CUBIERTA, BASE DEL ESPEJO DERECHO.
8201C8;CUBIERTA, BASE DEL ESPEJO IZQUIERDO.
8131L4;CUBIERTA DEL RADAR DE ONDA MILIMÉTRICA.
8131H7;CUBIERTA, PISO INFERIOR INTERMEDIO
8131K9;CUBIERTA, PISO INFERIOR INTERMEDIO (DERECHO).
8131K8;CUBIERTA, PISO INFERIOR INTERMEDIO (IZQUIERDO)
8121C2;COBERTURA, BISAGRA DEL CAPÓ.
1141G0;TAPA, SALIDA DEL CALEFACTOR
8621D9;COBERTURA, RECLINADOR/AJUSTADOR DEL ASIENTO DELANTERO, DERECHO - SUSTITUIR.
8601E2;COBERTURA, RECLINADOR/AJUSTADOR DEL ASIENTO DELANTERO, IZQUIERDO - SUSTITUIR.
8611B8;COBERTURA, TERMINACIÓN(A) DEL COJÍN DEL ASIENTO DERECHO.
8591B9;COBERTURA, TERMINACIÓN(A) DEL COJÍN DEL ASIENTO IZQUIERDO.
8621A7;COBERTURA, TERMINACIÓN(A) DEL RESPALDO DEL ASIENTO DELANTERO DERECHO.
8601A7;COBERTURA, TERMINACIÓN(A) DEL RESPALDO DEL ASIENTO DELANTERO IZQUIERDO.
8131F9;COBERTURA, REJILLA FRONTAL(ACC).
8101G0;COBERTURA, LUZ DE NEBLINA (A).
8101F9;COBERTURA, LUZ DE NEBLINA (A).
8101F7;COBERTURA, LUZ DE NEBLINA.
8101F8;COBERTURA, LUZ DE NEBLINA.
8131J1;CUBIERTA, GUARDAFANGOS DERECHO TRASERO.
8131J0;CUBIERTA, GUARDAFANGOS IZQUIERDO TRASERO.
3111L6;TAPA, CONVERTIDOR DE ESCAPE PRIMARIO.
3111P2;TAPA, MÚLTIPLE DE ESCAPE (A).
3111K7;TAPA, CONVERTIDOR DE ESCAPE.
1101AL;CUBIERTA, CULATA DEL MOTOR Y/O JUNTA (A) NOTA: PARA 2012
1101V8;TAPA, CULATA Y/O JUNTA(A) TRASERA - SUSTITUIR. 
1101V7;TAPA, CULATA Y/O JUNTA(A) DELANTERA - SUSTITUIR.
2101D8;CUBIERTA, PEDAL DEL EMBRAGUE - SUSTITUIR.
11010B;CUBIERTA, CADENA DE TRANSMISIÓN
8111E7;CUBIERTA DERECHA DE RADAR BSI
8111E6;CUBIERTA IZQUIERDA DE RADAR BSI
1211X6;TAPA, FILTRO DE AIRE (A)
8131J2;CUBIERTA, INFERIOR DEL MOTOR
3111K5;CUBIERTA B, MÚLTIPLE DE ESCAPE TRASERO. - SUSTITUIR.
2131F0;CONTRAEJE, MT - SUSTITUIR. PARA 2007> CR-V, NO US SOLAMENTE.
2131L0;CONTRAEJE (A)
2181B4;SENSOR DE VELOCIDAD DEL CONTRAEJE - SUSTITUIR.
218148;SENSOR DE VELOCIDAD DEL CONTRAEJE - SUSTITUIR.
222148;SENSOR DE VELOCIDAD DEL CONTRAEJE - SUSTITUIR.
2311A4;CONTRAEJE (TA) - SUSTITUIR.
7461A4;INTERRUPTOR DEL SENSOR DE ESQUINA - SUSTITUIR.
8111A0;UNIDAD DE MANDO DEL SENSOR DE LA LUZ DE MARCHA ATRÁS Y DE ESQUINA - SYSTITUIR.
0101F0;CABLE, USB(A).
0101F8;CABLE USB CENTRAL
0101E9;CABLE, USB - SUSTITUIR.
0141A0;CABLE DEL TWEETER
8511E6;CABLE, TERCERCOJÍN DEL ASIENTO.
8601C7;CABLE, TERCER RESPALDO
8621C7;CABLE, TERCER RESPALDO
8601D0;CABLE, TERCER RESPALDO
7371X6;CABLE, SENSOR DE PESO DEL ASIENTO.
7371V4;CABLE, ASIENTO OPDS.
7371W0;CABLE, ASIENTO OPDS, DERECHO.
7371Y2;CABLE, CALENTADOR DEL ASIENTO.
7371V2;CABLE, HDMI.
7371P6;CABLE, MESA CENTRAL
115140;VENTILADOR DEL SISTEMA DE RESFRIAMIENTO, MOTOR O CAPUCHÓN - SUSTITUIR. NOTA: PARA AIRE ACOND.
115110;INTERRUPTOR DEL VENTILADOR DEL SISTEMA DE RESFRIAMIENTO - SUSTITUIR.
115120;RELÉ DEL VENTILADOR DEL SISTEMA DE RESFRIAMIENTO - SUSTITUIR.
7301B4;RELÉ DE MANDO DEL VENTILADOR DEL SISTEMA DE RESFRIAMIENTO - SUSTITUIR.
5121F7;RESFRIADOR, ACEITE DE LA DIRECCIÓN HIDRÁULICA(A).
723110;UNIDAD DE ENVÍO DE TEMPERATURA DEL LÍQUIDO DE RESFRIAMIENTO - SUSTITUIR. INCLUIR:
723100;UNIDAD DE ENVÍO DE TEMPERATURA DEL LÍQUIDO DE RESFRIAMIENTO - SUSTITUIR.
110151;EL LÍQUIDO DE RESFRIAMIENTO ESTÁ INFILTRÁNDOSE DESDE EL PASAJE DE AGUA - SUSTITUIR EL DELANTERO
1141A4;TAPA DEL TANQUE DE RESERVA DE LÍQUIDO DE RESFRIAMIENTO - SUSTITUIR.
1141D4;TUBO DE CONEXIÓN DEL LÍQUIDO DE RESFRIAMIENTO B - SUSTITUIR.
1141D3;TUBO DE CONEXIÓN DEL LÍQUIDO DE RESFRIAMIENTO A - SUSTITUIR.
1141D2;TUBO DE CONEXIÓN DEL LÍQUIDO DE RESFRIAMIENTO - SUSTITUIR.
610124;CABLE DEL RESPIRO DEL RESFRIADOR - SUSTITUIR. INCLUIR: AJUSTES DEL CABLE.
814006;EL CONVECTIBLE SUPERIOR NO ABRE ADECUADAMENTE, LA SEGUNDA NERVURA NO
2181X5;CONVERTIDOR DE PAR MOTOR (A)
3111P5;CONVERTIDOR, ESCAPE (B).
3111K6;CONVERTIDOR, ESCAPE(A) DELANTERO - SUSTITUIR.
3111L5;CONVERTIDOR, ESCAPE PRIMARIO.
3111L8;CONVERTIDOR, ESCAPE PRIMARIO (A).
311140;ANTEPARO DEL CONVERTIDOR - SUSTITUIR.
2181W9;CONJ. CONVERTIDOR DE PAR MOTOR EXCLUYE: ALINEACIÓN DE LA RUEDA
6181C2;MANDO, TEMPERATURA - SUSTITUIR.
7291A0;UNIDAD DE MANDO, TECHO SOLAR.
8511G9;UNIDAD DE CONTROL, ASIENTO CALENTADO.
7411A1;UNIDAD DE MANDO, LAVADOR TRASERO - SUSTITUIR.
2191E9;UNIDAD DE MANDO, DIFERENCIAL TRASERO - SUSTITUIR.
0501C2;UNIDAD DE MANDO, ALIMENTACIÓN - SUSTITUIR.
0521B4;UNIDAD DE CONTRÓL, NAVEGADOR (A)
8201B2;UNIDAD DE MANDO, ESPEJO CON MEMORIA - SUSTITUIR.
7121H1;UNIDAD DE CONTROL, LED DERECHO.
7121H0;UNIDAD DE CONTROL, LED IZQUIERDO
7121H2;UNIDAD DE CONTROL, LED AMBOS.
7451A5;UNIDAD DE MANDO, SIN LLAVE -  SUSTITUIR.
0501D3;UNIDAD DE CONTROL, REVERSA
2191S9;UNIDAD DE CONTROL, AWD
0101F2;NEW
4141C6;UNIDAD DE MANDO, AMORTIGUADOR ACTIVO - SUSTITUIR.
2321E1;RETÉN DE ACEITE DEL EJE DE MANDO - SUSTITUIR.
8411F1;CONSOLA, DEL TECHO (DELANTERA).
8411E0;BANDEJA DE LA CONSOLA - SUSTITUIR.
7371T2;CABLEADO SECUNDARI/CABLE DE LA CONSOLA - BANDEJA DE LA CONSOLA -  SUSTITUIR.
8411N8;PANEL LATERAL DE LA CONSOLA, DERECHO - SUSTITUIR.
8411N7;PANEL LATERAL DE LA CONSOLA, IZQUIERDO - SUSTITUIR.
8411P9;CERROJO DE LA SALIDA ELÉCTRICA DE LA CONSOLA -  SUSTITUIR.
8411C1;CUBIERTA DE LA PALANCA DEL PANEL/CAMBIO DE LA CONSOLA -  SUSTITUIR.
8411N9;PANEL DE LA CONSOLA, TRASERO - SUSTITUIR.
8411N6;POMO DE LA CONSOLA -  SUSTITUIR.
8411J9;GUARNICIÓN DE LA CONSOLA, LADO DEL PASAJERO -  SUSTITUIR.
8411E2;GUARNICIÓN DE LA CONSOLA, LADO DEL CONDUCTOR -  SUSTITUIR.
8411J7;TAPA DE LA CAJA DE LA CONSOLA -  SUSTITUIR.
8411M5;CAJA A DE LA CONSOLA -  SUSTITUIR.
8411F6;CAJA DE LA CONSOLA -  SUSTITUIR.
8411G4;BASE DE LA CONSOLA -  SUSTITUIR.
8411G3;BASE DEL APOYACODOS CONSOLA -  SUSTITUIR.
843143;APOYACODOS CONSOLA - SUSTITUIR.
841193;APOYACODOS CONSOLA - SUSTITUIR.
6171A5;MOTOR DEL VENTILADOR DEL CONDENSADOR - SUSTITUIR.
6171B1;CAPUCHÓN DEL VENTILADOR DEL CONDENSADOR. - SUSTITUIR. PARA 2008> ACCORD, CUATRO
6171A2;RELÉ DEL VENTILADOR DEL CONDENSADOR - SUSTITUIR.
6171A8;CONJUNTO DE LA LÁMINA DEL VENTILADOR DEL CONDENSADOR - SUSTITUIR.
616150;TUBO DEL CONDENSADOR - SUSTITUIR. NOTA: EVACUAR Y CARGAR EL
616113;TUBO DEL CONDENSADOR - SUSTITUIR.
617100;VENTILADOR DEL CONDENSADOR O CAPUCHÓN - SUSTITUIR. PARA EL SISTEMA DE RESFRIAMIENTO VER
617101;MOTOR DEL VENTILADOR DEL CONDENSADOR INOPERANTE - SUSTITUIR EL MOTOR DEL VENTILADOR DEL CONDENSADOR
617102;MOTOR DEL VENTILADOR DEL CONDENSADOR INOPERANTE - SUSTITUIR EL VENTILADOR DEL CONDENSADOR.
7371X0;COMP. CONDENSADOR
1171A5;BOBINA DEL CONDENSADOR (CABLEADO, LADO DERECHO) - SUSTITUIR.
616100;CONJUNTO CONDENSADOR - SUSTITUIR.
6181E1;COMPUTADORA, CONDICIONADOR DE AIRE DEL VEHÍCULO(TRASERO).
6141B1;COMPRESOR (A). INCLUYE: EVACUAR EL SISTEMA DEL AIRE ACONDICIONADO
614100;CONJUNTO W/EMBRAGUE DEL COMPRESOR - SUSTITUIR. NOTA:EVACUAR Y 
614130;SELLO DEL COMPRESOR - SUSTITUIR. NOTA: EVACUAR Y CARGAR EL
614123;VÁLVULA DE ALIVIO DEL COMPRESOR - SUSTITUIR.
615150;RELÉ DEL VENTILADOR O COMPRESOR - SUSTITUIR.
6181C1;POLEA OCIOSA DEL COMPRESOR - SUSTITUIR.
6141A1;BOBINA DE CAMPO DEL EMBRAGUE DEL COMPRESOR - SUSTITUIR.
614124;BOBINA DE CAMPO DEL EMBRAGUE DEL COMPRESOR - SUSTITUIR.
8143H0;TENSIÓN DE LA CORREA DEL COMPRESOR - AJUSTAR.
614140;CORREA DEL COMPRESOR - SUSTITUIR.
614110;COMPRESOR - SUSTITUIR.
8531AS;COMPENSADOR. ASIENTO DERECHO.
8531AT;COMPENSADOR. ASIENTO IZQUIERDO.
418172;BRAZO DE COMPENSACIÓN - SUSTITUIR DERECHO.
418171;BRAZO DE COMPENSACIÓN - SUSTITUIR IZQUIERDO.
418170;BRAZO DE COMPENSACIÓN - SUSTITUIR AMBOS.
7161C7;PANEL DE INSTRUMENTOS - SUSTITUIR.
7161D7;PANEL DE INSTRUMENTOS - SUSTITUIR.
7341A1;PANEL DE INSTRUMENTOS - SUSTITUIR.
841170;BANDEJA PARA MONEDAS - SUSTITUIR.
1171C1;BOBINA DE ENCENDIDO (A) NOTA: PARA CIVIC 2012 – SE APLICA SOLAMENTE A 2,4 L
6141B0;CONJ. DE LA BOBINA, DE CAMPO (A) INCLUYE: SISTEMA DEL AIRE ACONDICIONADO
523505;DADOS DE CÓDIGO/OPERACIÓN - BUSCAR/ACLARAR CÓDIGOS CON EL PROBADOR PGM.
121103;CÓDIGO 23 - SENSOR DE DETONACIÓN - SUSTITUIR LA ESM POR LA NUEVA
121104;CÓDIGO 23 - SENSOR DE DETONACIÓN - SUSTITUIR LA ESM POR LA NUEVA
1161E3;EMBRAGUE, SOBREGIRANDO(B) - SUSTITUIR. (1)(VALEO) (2)(DENSO)
1161C4;EMBRAGUE, SOBREGIRANDO(B) - SUSTITUIR. (1)(DENSO) (2)(HITACHI)
2101B6;EMBRAGUE, 1 VÍA
726121;INTERRUPTOR DEL EMBRAGUE - SUSTITUIR.
